unique_id,semester,time,consent_pre,plan,level,english_first_language,reading_ability,writing_ability,prior_bio,age,race_complete,gender_complete,PELL_complete,sbu_admit_type_category,citizenship,country_citizenship,family_income,first_generation,high_school_gpa_band,high_school_gpa,cum_college_gpa,PlacementMathScore,PlacementWritingScore,SAT1600Score,SATMathScore,SATVerbalScore,SATWritingScore,SATEssayScore,SATCompScore,cins_01,cins_02,cins_03,cins_04,cins_05,cins_06,cins_07,cins_08,cins_09,cins_10,cins_11,cins_12,cins_13,cins_14,cins_15,cins_16,cins_17,cins_18,cins_19,cins_20,cins_total_pre,cans_01,cans_02,cans_03,cans_04,cans_05,cans_06,cans_07,cans_08,cans_09,cans_10,cans_11,cans_12,cans_13,cans_14,cans_15,cans_16,cans_17,cans_18,cans_19,cans_20,cans_21,cans_22,cans_23,cans_24,cans_total_pre
F15_158,F15,pre,I consent.,1,2,2,2,3,0,18,Asian,0,1,New,Native,United States,NA,Y,90 - 94.9,90,,4,,1330,750,580,660,10,1330,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,13,,,,,,,,,,,,,,,,,,,,,,,,,
F15_144,F15,pre,I consent.,1,4,1,4,3,3,19,White,0,0,New,Native,United States,NA,N,95 - 100,96,,9,,1160,,,,,,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,13,,,,,,,,,,,,,,,,,,,,,,,,,
F15_052,F15,pre,I consent.,1,4,1,5,5,2,19,,1,0,New,Native,United States,NA,N,90 - 94.9,90,,5,,1330,710,620,670,8,1330,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
F15_133,F15,pre,I consent.,1,3,1,5,5,3,18,Asian,1,0,New,Native,United States,NA,N,85 - 89.9,89,,,,1490,800,690,730,8,1490,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,18,,,,,,,,,,,,,,,,,,,,,,,,,
F15_060,F15,pre,I consent.,2,4,1,5,5,0,19,Asian,1,0,New,Native,United States,NA,N,95 - 100,95,,,,1510,800,710,700,9,1510,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,
F15_064,F15,pre,I consent.,3,3,2,4,4,0,20,Asian,1,0,New,Alien Temporary,"Korea, Republic of","$65,000-84,999",,Unknown,,,2.5,2,,,,,,,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,
F15_029,F15,pre,I consent.,1,3,2,4,4,2,22,Hispanic of any race,0,1,Transfer,Alien Permanent,Colombia,"$15,000-29,999",,Unknown,,3.46,,,,,,,,,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,
F15_306,F15,pre,I consent.,2,3,2,2,2,0,22,Asian,0,0,New,Alien Temporary,"Korea, Republic of",NA,N,85 - 89.9,85,,,,1240,,,,,,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,14,,,,,,,,,,,,,,,,,,,,,,,,,
F15_178,F15,pre,I consent.,2,4,1,5,3,0,21,Asian,1,1,Transfer,Native,United States,NA,,90 - 94.9,91,3.75,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,
F15_227,F15,pre,I consent.,2,3,2,5,5,0,21,Hispanic of any race,0,0,Transfer,Alien Permanent,Spain,"$45,000-64,999",,Unknown,,3.39,2,,940,440,500,450,9,940,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,
F15_087,F15,pre,I consent.,1,5,1,4,0,3,24,White,1,1,Transfer,Native,United States,NA,,NA,,3.4,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,
F15_136,F15,pre,I consent.,2,4,1,5,5,0,20,White,0,1,Transfer,Native,United States,"$65,000-84,999",,90 - 94.9,90,3.44,,,,,,,,,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,
F15_023,F15,pre,I consent.,1,5,1,4,4,0,20,White,0,0,Transfer,Native,United States,"$125,000-144,999",,80 - 84.9,84,3.8,,,,,,,,,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
F15_026,F15,pre,I consent.,1,4,2,3,3,1,23,Hispanic of any race,0,0,Other,Naturalized,Unknown,NA,,NA,,3.4,,,,,,,,,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,
F15_137,F15,pre,I consent.,2,4,1,5,3,0,21,White,0,0,Transfer,Native,United States,"$30,000-44,999",,75 - 79.9,77,3.6,2,,1010,490,520,490,8,1010,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
F15_197,F15,pre,I consent.,1,4,2,5,5,3,19,Hispanic of any race,1,1,Transfer,Native,United States,NA,,NA,,3.3,,4,,,,,,,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
F15_245,F15,pre,I consent.,1,3,1,5,5,1,18,Asian,0,1,New,Native,United States,NA,N,95 - 100,97,,9,,1350,,,,,,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,
F15_016,F15,pre,I consent.,3,1,1,4,4,0,15,Black/African American,0,0,New,Native,United States,NA,N,90 - 94.9,90,,3,,1070,460,610,590,7,1070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,
F15_106,F15,pre,I consent.,1,4,1,5,5,0,22,White,1,1,Transfer,Native,United States,"$15,000-29,999",,80 - 84.9,83,3.3,2,,,,,,,,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,
F15_210,F15,pre,I consent.,2,4,1,4,2,0,21,White,0,0,Other,Native,United States,"$185,000+",,80 - 84.9,83,2.94,,,,,,,,,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,17,,,,,,,,,,,,,,,,,,,,,,,,,
F15_056,F15,pre,I consent.,1,4,2,4,3,2,20,Black/African American,0,1,Transfer,Native,United States,NA,,85 - 89.9,85,3.44,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,
F15_357,F15,pre,I consent.,1,4,2,3,2,2,19,Asian,1,0,Transfer,Alien Temporary,Chi,NA,N,NA,,,8,4,,,,,,,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,
F15_256,F15,pre,I consent.,2,5,2,5,3,3,23,Asian,0,0,Transfer,Alien Temporary,"Korea, Republic of",NA,N,NA,,,,1,,,,,,,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,,
F15_108,F15,pre,I consent.,2,3,1,5,0,2,18,White,0,0,New,Native,United States,"$85,000-104,999",,95 - 100,96,,4,,1320,660,660,700,12,1320,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,
F15_030,F15,pre,I consent.,1,3,1,4,5,1,19,White,1,0,Transfer,Native,United States,NA,,NA,,,3,,1280,640,630,660,9,1270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,
F15_164,F15,pre,I consent.,2,2,1,4,3,0,17,Asian,0,1,New,Native,United States,"$15,000-29,999",,90 - 94.9,93,,3,,1190,560,630,540,9,1190,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,
F15_188,F15,pre,I consent.,3,2,2,2,2,0,20,Asian,1,0,New,Alien Temporary,Chi,NA,Y,90 - 94.9,91,,5,3,1160,750,410,500,6,1160,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,
F15_138,F15,pre,I consent.,1,4,1,5,3,0,21,White,0,1,Transfer,Native,United States,NA,,NA,,2.83,,,,,,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,
F15_010,F15,pre,I consent.,2,4,2,4,4,0,21,Asian,0,1,Transfer,Naturalized,Unknown,"$30,000-44,999",,80 - 84.9,80,3.3,1,,,,,,,,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,
F15_092,F15,pre,I consent.,1,4,1,5,5,0,21,White,1,1,Transfer,Native,United States,NA,,85 - 89.9,88,3.9,3,,,,,,,,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,
F15_331,F15,pre,I consent.,2,4,1,5,4,0,23,White,0,0,Transfer,Native,United States,NA,,80 - 84.9,80,3.7,3,,,,,,,,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,
F15_032,F15,pre,I consent.,2,3,1,4,4,1,20,White,0,0,Transfer,Native,United States,NA,,90 - 94.9,93,3.28,,,,,,,,,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,
F15_148,F15,pre,I consent.,1,3,2,2,2,0,20,Asian,1,0,New,Alien Temporary,"Korea, Republic of",NA,N,80 - 84.9,80,,5,3,,,,,,,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,
F15_015,F15,pre,I consent.,3,2,1,5,4,1,18,Asian,0,1,New,Naturalized,Bangladesh,"$30,000-44,999",,90 - 94.9,93,,,,1300,690,610,750,10,1300,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,12,,,,,,,,,,,,,,,,,,,,,,,,,
F15_257,F15,pre,I consent.,2,5,2,5,3,0,23,Asian,1,0,Transfer,Alien Temporary,"Korea, Republic of",NA,,NA,,3.38,,,,,,,,,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
F15_045,F15,pre,I consent.,2,4,1,4,4,2,22,White,0,1,Transfer,Native,United States,"$85,000-104,999",,75 - 79.9,77,3.4,1,,,,,,,,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,
F15_109,F15,pre,I consent.,1,4,1,5,3,0,20,Hispanic of any race,0,1,Transfer,Native,United States,"$0-14,999",,85 - 89.9,88,3.21,,,,,,,,,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,11,,,,,,,,,,,,,,,,,,,,,,,,,
F15_126,F15,pre,I consent.,2,4,2,4,4,0,19,White,1,0,Transfer,Native,United States,NA,,85 - 89.9,87,3.67,,,,,,,,,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,
F15_075,F15,pre,I consent.,1,4,2,2,1,2,21,Hispanic of any race,0,1,Transfer,Alien Permanent,Dominican Republic,NA,N,85 - 89.9,85,3.62,2,,,,,,,,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,
F15_281,F15,pre,I consent.,3,2,1,5,4,0,18,White,0,0,New,Native,United States,NA,N,95 - 100,99,,3,,1260,610,650,670,10,1260,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,
F15_290,F15,pre,I consent.,1,2,2,4,4,0,18,Black/African American,1,1,New,Native,United States,"$30,000-44,999",,95 - 100,99,,4,,1160,570,490,590,8,1060,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,
F15_232,F15,pre,I consent.,1,3,1,4,3,1,18,,0,1,New,Native,United States,NA,N,95 - 100,95,,,,1320,560,760,610,8,1320,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,
F15_057,F15,pre,I consent.,1,2,2,0,0,0,22,Asian,1,1,New,Native,United States,"$30,000-44,999",,90 - 94.9,93,,5,,1270,700,570,540,8,1270,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,
F15_249,F15,pre,I consent.,1,3,2,4,4,1,18,White,1,0,New,Naturalized,Turkey,"$85,000-104,999",,95 - 100,96,,,,1320,700,620,630,9,1320,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,
F15_200,F15,pre,I consent.,1,3,1,5,5,1,18,White,0,0,New,Native,United States,NA,N,95 - 100,99,,,,1380,690,690,660,11,1380,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,
F15_211,F15,pre,I consent.,1,2,1,4,4,0,18,Hispanic of any race,1,0,Other,Native,United States,NA,N,90 - 94.9,90,,,,1300,640,660,610,10,1300,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,
F15_142,F15,pre,I consent.,2,3,1,4,4,0,19,Asian,0,0,New,Native,United States,NA,Y,90 - 94.9,94,,,,1390,680,710,650,8,1390,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,
F15_117,F15,pre,I consent.,3,6,1,5,5,2,31,White,1,0,New,Native,United States,NA,,NA,,,,,,,,,,,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,18,,,,,,,,,,,,,,,,,,,,,,,,,
F15_114,F15,pre,I consent.,2,2,1,5,5,1,18,White,1,0,New,Native,United States,"$145,000-164,999",,90 - 94.9,91,2.5,2.5,,1320,620,570,550,8,1190,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,
F15_350,F15,pre,I consent.,1,2,1,2,4,1,18,Asian,0,1,New,Native,United States,"$0-14,999",,95 - 100,99,,5,,1310,690,620,640,10,1310,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
F15_101,F15,pre,I consent.,1,2,2,3,2,0,18,Asian,1,0,New,Alien Temporary,Chi,NA,N,90 - 94.9,92,,,4,,,,,,,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,
F15_226,F15,pre,I consent.,1,3,2,5,5,1,17,Asian,0,0,New,Alien Permanent,India,NA,N,95 - 100,97,,5,,1430,670,740,730,8,1410,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,
F15_098,F15,pre,I consent.,1,3,2,5,5,0,26,Hispanic of any race,0,0,Transfer,Alien Permanent,Colombia,NA,,85 - 89.9,85,3.5,3,,,,,,,,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,
F15_327,F15,pre,I consent.,1,2,1,4,4,2,18,Hispanic of any race,0,0,New,Native,United States,"105,000-124,999",,95 - 100,97,,4,,1280,,,,,,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,
F15_040,F15,pre,I consent.,2,3,1,5,5,0,17,White,1,0,New,Native,United States,NA,N,95 - 100,95,,,,1320,580,640,650,9,1220,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,
F15_237,F15,pre,I consent.,1,2,1,4,3,0,18,White,0,1,New,Native,United States,NA,N,90 - 94.9,91,3.66,4,,1340,690,650,670,9,1340,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,
F15_236,F15,pre,I consent.,1,3,2,4,4,0,19,White,1,0,New,Alien Temporary,Uzbekistan,NA,Y,95 - 100,98,,,,1160,630,530,650,11,1160,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,
F15_111,F15,pre,I consent.,1,4,1,1,1,0,21,White,0,1,Transfer,Native,United States,"$0-14,999",,90 - 94.9,90,3.7,,,,,,,,,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,
F15_366,F15,pre,I consent.,1,2,2,4,4,1,17,Asian,0,0,New,Native,United States,NA,Y,90 - 94.9,93,,3,,1240,630,610,560,9,1240,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,
F15_175,F15,pre,I consent.,1,2,1,5,5,0,17,,0,1,New,Native,United States,NA,Y,95 - 100,95,,,,1230,620,610,630,9,1230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,
F15_365,F15,pre,I consent.,2,4,1,5,5,0,20,White,0,0,Transfer,Native,United States,"$45,000-64,999",,90 - 94.9,94,3.28,,,,,,,,,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
F15_001,F15,pre,I consent.,2,4,1,4,4,2,22,Hispanic of any race,1,1,Transfer,Alien Permanent,Colombia,"$45,000-64,999",,Unknown,,2.9,2,,,,,,,,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,6
F15_240,F15,pre,I consent.,1,3,1,4,4,1,18,Asian,1,1,New,Native,United States,NA,Y,95 - 100,95,,7,,1270,720,550,620,10,1270,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,
F15_355,F15,pre,I consent.,2,2,2,1,1,0,20,Asian,1,0,New,Alien Temporary,Chi,NA,N,90 - 94.9,93,,,1.5,,,,,,,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
F15_276,F15,pre,I consent.,2,3,1,5,5,0,18,Asian,0,0,New,Native,United States,NA,N,95 - 100,99,,5,,1530,710,690,780,9,1400,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,
F15_317,F15,pre,I consent.,1,2,3,4,3,1,18,Asian,1,0,New,Native,United States,NA,Y,85 - 89.9,89,,7,,1390,,,,,,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,
F15_061,F15,pre,I consent.,1,2,1,3,2,0,18,Asian,1,0,New,Native,United States,NA,N,95 - 100,97,,,,1390,,,,,,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
F15_132,F15,pre,I consent.,1,2,2,5,5,0,17,Asian,1,0,New,Alien Permanent,Pakistan,NA,N,90 - 94.9,94,4,,,1320,700,620,610,7,1320,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,
F15_202,F15,pre,I consent.,1,3,2,5,5,1,18,White,1,0,New,Naturalized,Israel,NA,Y,95 - 100,99,,,,1530,,,,,,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,19,,,,,,,,,,,,,,,,,,,,,,,,,
F15_004,F15,pre,I consent.,1,3,2,5,5,1,18,White,0,0,New,Undocumented Alien,Lithuania,NA,N,85 - 89.9,87,,4,,1480,,,,,,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,
F15_039,F15,pre,I consent.,1,2,2,5,5,0,17,Asian,0,1,New,Naturalized,Unknown,NA,Y,90 - 94.9,94,,4,,1290,670,620,560,8,1290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,19,,,,,,,,,,,,,,,,,,,,,,,,,
F15_310,F15,pre,I consent.,3,3,1,3,3,0,18,Asian,1,1,New,Native,United States,NA,Y,95 - 100,99,,7,,1310,720,590,630,8,1310,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,
F15_347,F15,pre,I consent.,1,3,1,5,5,1,18,White,1,0,New,Native,United States,NA,N,90 - 94.9,91,,,,1530,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,17,,,,,,,,,,,,,,,,,,,,,,,,,
F15_146,F15,pre,I consent.,2,2,1,4,2,0,17,Asian,0,0,New,Undocumented Alien,"Korea, Republic of",NA,N,90 - 94.9,92,,,,1450,740,710,720,10,1450,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,
F15_093,F15,pre,I consent.,1,3,2,3,1,2,25,Black/African American,0,1,Transfer,Alien Permanent,Burki Faso,"$15,000-29,999",,Unknown,,3.62,,,,,,,,,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,
F15_342,F15,pre,I consent.,1,2,1,4,4,0,18,Asian,1,1,New,Native,United States,NA,N,85 - 89.9,88,,6,,1480,,,,,,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,
F15_096,F15,pre,I consent.,3,2,1,4,4,0,18,Asian,1,0,New,Alien Temporary,India,NA,N,80 - 84.9,80,,4,,1080,620,460,550,8,1080,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,
F15_328,F15,pre,I consent.,2,3,1,3,3,0,20,White,0,0,Transfer,Native,United States,NA,,NA,,3.1,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,
F15_220,F15,pre,I consent.,1,3,1,4,0,3,24,Black/African American,1,1,Transfer,Alien Permanent,Gha,"$30,000-44,999",,Unknown,,3.71,,,,,,,,,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,
F15_325,F15,pre,I consent.,1,4,1,4,4,0,19,Hispanic of any race,0,1,Transfer,Native,United States,NA,,90 - 94.9,94,3.81,,,,,,,,,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,
F15_196,F15,pre,I consent.,1,5,1,3,3,0,21,White,1,0,Transfer,Native,United States,NA,,85 - 89.9,86,3.06,,,,,,,,,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,
F15_062,F15,pre,I consent.,2,4,2,3,2,0,22,Asian,0,0,Transfer,Alien Temporary,"Korea, Republic of",NA,N,NA,,,8,3,,,,,,,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,
F15_279,F15,pre,I consent.,1,4,2,3,3,1,21,Hispanic of any race,0,1,Transfer,Native,United States,"$15,000-29,999",,85 - 89.9,89,3.25,,,,,,,,,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,
F15_082,F15,pre,I consent.,3,4,1,4,4,0,19,White,0,0,Transfer,Native,United States,NA,,85 - 89.9,85,3.6,2,,,,,,,,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,
F15_147,F15,pre,I consent.,3,3,2,3,3,0,19,Asian,1,0,Transfer,Alien Temporary,Chi,NA,Y,NA,,3.67,5,,,,,,,,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,
F15_217,F15,pre,I consent.,1,3,1,4,4,2,19,White,0,0,Transfer,Native,United States,"$85,000-104,999",,85 - 89.9,89,3.62,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,
F15_280,F15,pre,I consent.,1,3,2,3,2,0,19,Hispanic of any race,0,0,Transfer,Native,United States,NA,,85 - 89.9,89,3.74,3,,820,430,390,360,7,820,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,
F15_103,F15,pre,I consent.,1,3,2,4,4,0,19,Asian,0,0,Transfer,Alien Temporary,Bangladesh,NA,N,NA,,3.9,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,
F15_044,F15,pre,I consent.,1,3,1,5,5,1,19,tive Hawaiian/Other Pacific Island,1,1,Transfer,Native,United States,NA,N,90 - 94.9,90,3.25,5,,1170,610,560,680,8,1170,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,
F15_251,F15,pre,I consent.,1,4,1,4,3,2,31,White,1,1,Transfer,Native,United States,NA,,NA,,3.9,,,,,,,,,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,17,,,,,,,,,,,,,,,,,,,,,,,,,
F15_105,F15,pre,I consent.,1,3,2,4,4,0,21,Asian,0,1,Transfer,Naturalized,Unknown,NA,Y,NA,,3.32,,,,,,,,,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,
F15_266,F15,pre,I consent.,1,4,1,3,4,3,18,Asian,1,0,Transfer,Native,United States,NA,N,NA,,3.34,,,,,,,,,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,11,,,,,,,,,,,,,,,,,,,,,,,,,
